;Y_UTM;X_UTM;ZoneNumber;ZoneLetter;Latitude;Longitude;past_mer;Y;X;SiO2;TiO2;Al2O3;Fe2O3;FeO;MnO;MgO;CaO;Na2O;K2O;P2O5;l.i.;oth;sum;hs;time;Fe-number;Mali;molmass_Al2O3;molmass_CaO;molmass_P2O5;molmass_Na2O;molmass_K2O;moles_Al2O3;moles_CaO;moles_P2O5;moles_Na2O;moles_K2O;ASI;classificated
2409;374502,9092;5949348,808;50;U;"53°40'40.0""";"115°6'0.0""";;53,67777778;115,1;70,67533767;0,32016008;14,7973987;2,051025513;1,070535268;0,050025013;0,190095048;0,490245123;4,552276138;5,102551276;0,070035018;0,620310155;0,010005003;100;0,01;Tr-J;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,14512945;0,008741889;0,000493413;0,073447501;0,054167211;peraluminous;ferroan/alkalic/peraluminous
2410;329746,549;5852084,262;50;U;"52°47'30.0""";"114°28'30.0""";;52,79166667;114,475;70,85255767;0,491474423;12,6780341;2,447342026;1,725175527;0,090270812;0,551654965;0,391173521;6,068204614;4,613841525;0,030090271;0,050150451;0,01003009;100;0,01;Tr-J;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,124343214;0,006975277;0,000211993;0,09790585;0,048979209;peralkaline;magnesian/alkalic/peralkaline
2411;686638,9467;6094352,969;50;U;"54°57'40.0""";"119°54'55.0""";;54,96111111;119,9152778;70,88099538;0,270921132;14,71001405;0,531808148;2,709211318;0,070238812;0,612081076;1,013445715;4,314669878;4,465181617;0,120409392;0,290989364;0,010034116;100;0,01;Tr;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,144272401;0,018071429;0,000848312;0,069613906;0,047401079;peraluminous;ferroan/alkali-calcic/peraluminous
2412;656037,6782;5894283,551;50;U;"53°10'30.0""";"119°20'5.0""";;53,175;119,3347222;70,28855721;0,31840796;14,52736318;0,786069652;2,71641791;0,069651741;0,63681592;2,31840796;4,726368159;3,28358209;0,139303483;0,179104478;0,009950249;100;0,01;Tr;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,142481004;0,041341083;0,000981425;0,076256343;0,034857559;metaluminous;ferroan/calc-alkalic/metaluminous
2413;405206,2084;7669213,476;59;W;"69°7'0.0""";"168°37'0.0""";;69,11666667;168,6166667;70,73903465;0,380532746;13,73923493;1,442018826;1,89264971;0,050070098;0,680953335;2,253154416;2,062888043;5,477668736;0,180252353;0,81113559;0,290406569;100;0,28;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,134751225;0,040177504;0,001269919;0,033283124;0,05814935;peraluminous;magnesian/calc-alkalic/peraluminous
2414;476874,8128;5946492,772;51;U;"53°40'0.0""";"122°39'0.0""";;53,66666667;122,65;70,64706471;0,340034003;15,37153715;0,700070007;1,480148015;0,050005001;0,750075008;1,470147015;4,320432043;4,160416042;0,100010001;0,600060006;0,010001;100;0,01;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,150760466;0,026215175;0,000704593;0,069706874;0,044165775;peraluminous;magnesian/alkali-calcic/peraluminous
2415;487831,8931;5925128,126;50;U;"53°28'30.0""";"116°49'0.0""";;53,475;116,8166667;70,96644565;0,462125779;13,96423548;1,516978099;1,758087201;0,04018485;0,863974282;1,818364477;4,118947157;4,319871408;0,150693189;0,010046213;0,010046213;100;0,01;Tr;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,136957978;0,032424474;0,001061668;0,066456069;0,045858508;metaluminous;magnesian/alkali-calcic/metaluminous
2416;371410,359;4774767;53;T;"43°6'53.0""";"133°25'10.0""";;43,11472222;133,4194444;70,51307646;0,3393891;13,77520463;1,377520463;3,333998802;0,099820323;0,898382911;1,207825913;3,613495708;4,242363745;0,039928129;0,549011779;0,009982032;100;0,01;K2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,135104008;0,021537552;0,000281303;0,058300996;0,045035709;peraluminous;ferroan/alkali-calcic/peraluminous
2417;546654,4113;5997664,886;50;U;"54°7'30.0""";"117°42'50.0""";;54,125;117,7138889;70,94506377;0,341468314;13,90981219;0,451943356;2,480666868;0,040172743;1,456261926;2,571055539;4,368785779;2,912523853;0,120518228;0,391684242;0,010043186;100;0,01;Tr-J;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,136424207;0,045846211;0,000849079;0,070487025;0,030918512;metaluminous;magnesian/calc-alkalic/metaluminous
2418;422816,335;7525426,346;1;W;"67°50'0.0""";"178°50'0.0""WW";W;67,83333333;-178,8333333;70,27161476;0,208934434;14,93383743;1,353099194;2,308228037;0,009949259;0,457665904;2,36792359;3,323052433;4,357775346;0,119391105;0,278579246;0,009949259;100;0,1;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,146467609;0,04222403;0,000841138;0,053614915;0,046260885;peraluminous;ferroan/calc-alkalic/peraluminous
2419;418599,0762;6865868,294;54;V;"61°55'0.0""";"139°27'0.0""";;61,91666667;139,45;70,27161476;0,368122575;14,81444632;0,388021092;2,865386529;0,049746294;0,766092926;2,377872848;3,800616854;3,979703512;0,099492588;0,208934434;0,009949259;100;0,36;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,145296649;0,042401442;0,000700948;0,061320053;0,042247383;peraluminous;ferroan/calc-alkalic/peraluminous
2420;491268,5313;7178748,281;55;W;"64°44'0.0""";"146°49'0.0""";;64,73333333;146,8166667;70,36667995;0,338780391;14,03945795;0,567955361;2,441211638;0,049820646;0,587883619;2,132323635;3,467516939;5,051813472;0,139497808;0,80709446;0,009964129;100;0,11;K1;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,137695743;0,038022889;0,000982794;0,05594574;0,053628593;metaluminous;ferroan/alkali-calcic/metaluminous
2421;277523,6824;5253460,837;54;T;"47°23'48.0""";"138°3'6.0""";;47,39666667;138,0516667;70,9249774;0,391684242;12,62428442;0,703022999;2,882394295;0,100431857;0,773325299;1,777643869;4,398915336;4,700210907;0,130561414;0,582504771;0,010043186;100;0,04;K2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,12381605;0,031698357;0,000919835;0,070973142;0,049896082;metaluminous;ferroan/alkali-calcic/metaluminous
2422;533653,7704;4844962,685;53;T;"43°45'25.0""";"135°25'5.0""";;43,75694444;135,4180556;70,89649634;0,361409497;14,8981026;1,094267644;2,760766991;0,15058729;0,953719506;2,258809356;3,051902419;2,610179701;0,210822207;0,742897299;0,010039153;100;0,04;K2-Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,14611713;0,040278341;0,001485291;0,049240116;0,027708914;peraluminous;magnesian/calcic/peraluminous
2423;539145,9336;4861652,942;53;T;"43°54'25.0""";"135°29'15.0""";;43,90694444;135,4875;70,22673031;0,606603023;14,52863962;0,477326969;3,669451074;0,059665871;1,322593477;2,794351631;3,619729515;2,088305489;0,198886237;0,397772474;0,009944312;100;0,17;K2-Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,142493523;0,049827953;0,001401199;0,058401573;0,022168848;peraluminous;magnesian/calcic/peraluminous
2424;434464,7888;5552004,663;49;U;"50°7'0.0""";"110°5'0.0""";;50,11666667;110,0833333;70,88645718;0,180704749;14,73747616;0,37144865;1,927517318;0,160626443;0,401566108;1,104306797;2,439514105;6,224274671;0,060234916;1,485794599;0,020078305;100;0,29;J2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,144541743;0,019691633;0,000424369;0,039359698;0,066075103;peraluminous;ferroan/alkali-calcic/peraluminous
2425;655256,2087;5737481,826;49;U;"51°46'0.0""";"113°15'0.0""";;51,76666667;113,25;70,34970609;0,408488592;14,82514696;1,693733187;1,35498655;0,049815682;0,478230547;1,165686958;3,53691342;5,429909335;0,099631364;0,597788184;0,009963136;100;0,01;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,145401598;0,020786144;0,000701926;0,057065399;0,05764235;peraluminous;magnesian/alkali-calcic/peraluminous
2426;500715,7473;7472256,123;53;W;"67°22'0.0""";"135°1'0.0""";;67,36666667;135,0166667;70,54650814;0,319712259;16,12548706;0,949145769;1,588570287;0,019982016;0,849235688;1,09901089;2,747527225;4,935557998;0,009991008;0,799280647;0,009991008;100;0,24;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,158155032;0,019597198;7,0389E-05;0,044329255;0,052394459;peraluminous;magnesian/alkali-calcic/peraluminous
2427;610241,2814;5918667,828;50;U;"53°24'20.0""";"118°39'30.0""";;53,40555556;118,6583333;70,24472742;0,119379228;15,6287306;1,581774771;1,144050935;0,039793076;0,984878631;1,870274572;4,168324712;3,591325109;0,009948269;0,606844409;0,009948269;100;0,18;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,15328296;0,033350117;7,00878E-05;0,067252738;0,03812447;peraluminous;magnesian/calc-alkalic/peraluminous
2428;675264,9415;5059475,115;53;T;"45°40'0.0""";"137°15'0.0""";;45,66666667;137,25;70,80826314;0,36101083;14,4003209;1,002807862;1,805054152;0,120336943;1,343762535;2,436823105;3,78058564;3,158844765;0,010028079;0,762133975;0,010028079;100;0,16;Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,141235003;0,043452623;7,06501E-05;0,060996864;0,033533384;peraluminous;magnesian/calc-alkalic/peraluminous
2429;440975,6955;5062230,385;53;T;"45°42'40.0""";"134°14'30.0""";;45,71111111;134,2416667;70,42394015;0,209476309;16;0,987531172;1,336658354;0,63840399;0,269326683;2,134663342;2,982543641;4,608478803;0,009975062;0,389027431;0,009975062;100;0,01;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,156924284;0,03806461;7,02766E-05;0,048121066;0,04892228;peraluminous;ferroan/calc-alkalic/peraluminous
2430;519389,9442;7728780,708;59;W;"69°40'0.0""";"171°30'0.0""";;69,66666667;171,5;71,06905577;0,20132877;15,63317898;0,463056171;2,335413731;0,100664385;0,593919871;1,369035635;2,979665794;4,741292531;0,050332192;0,452989732;0,010066438;100;0,11;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,153326589;0,02441219;0,000354602;0,048074634;0,050332192;peraluminous;ferroan/calc-alkalic/peraluminous
2431;387336,3371;5686281,282;49;U;"51°19'0.0""";"109°23'0.0""";;51,31666667;109,3833333;70,50129818;0,399440783;14,67944877;1,038546036;1,927301778;0,039944078;0,669063311;1,497902936;3,435190733;4,963051728;0,059916117;0,778909527;0,00998602;100;0,01;J1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,143972624;0,026710109;0,000422123;0,055424181;0,052686324;peraluminous;magnesian/alkali-calcic/peraluminous
2432;451417,5597;4942247,856;53;T;"44°37'55.0""";"134°23'15.0""";;44,63194444;134,3875;71,11916994;0,382794399;15,46287902;0,181323663;2,095295658;0,050367684;0,705147577;2,468016521;3,022061046;3,757429233;0,090661831;0,654779893;0,010073537;100;0,22;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,151656326;0,044008854;0,000638733;0,048758649;0,039887784;peraluminous;magnesian/calcic/peraluminous
2433;533456,1321;5536881,977;49;U;"49°59'0.0""";"111°28'0.0""";;49,98333333;111,4666667;70,81954058;0,290901796;15,14695556;1,273949243;2,588022871;0,040124386;0,732270037;2,126592437;3,330324004;3,109639884;0,130404253;0,401243856;0,010031096;100;0,01;J2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,148557822;0,037920693;0,000918728;0,053732236;0,033011039;peraluminous;ferroan/calcic/peraluminous
2434;664549,0776;5935398,076;50;U;"53°32'30.0""";"119°29'0.0""";;53,54166667;119,4833333;70,93338692;0,261227771;13,97568572;1,145383302;1,547272179;0,030141666;1,004722194;2,330955491;3,817944338;4,018888777;0,100472219;0,823872199;0,010047222;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,13707028;0,041564827;0,00070785;0,061599618;0,042663363;metaluminous;magnesian/calc-alkalic/metaluminous
2435;674829,236;5237203,809;53;T;"47°15'54.0""";"137°18'40.0""";;47,265;137,3111111;70,93338692;0,271274992;13,88526073;0,77363609;2,783080478;0,070330554;1,004722194;1,80849995;2,943836029;4,330352657;0,080377776;1,105194414;0,010047222;100;0,17;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,136183412;0,032248573;0,00056628;0,047496548;0,045969773;peraluminous;magnesian/calc-alkalic/peraluminous
2436;476210,0683;5995790,725;50;U;"54°6'35.0""";"116°38'10.0""";;54,10972222;116,6361111;70,64238543;0,350210126;14,54872924;1,240744447;1,791074645;0,130078047;1,050630378;1,240744447;4,662797679;3,502101261;0,180108065;0,650390234;0,010006004;100;0,01;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,142690557;0,022124544;0,001268903;0,075230682;0,037177296;peraluminous;magnesian/alkali-calcic/peraluminous
2437;451098,8483;6008351,8;50;U;"54°13'15.0""";"116°15'0.0""";;54,22083333;116,25;70,8621901;0,481782596;13,31928134;1,375087825;1,806684734;0,050185687;1,104085115;0,712636756;5,018568704;3,613369467;0,140519924;1,505570611;0,010037137;100;0,01;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,130632418;0,012707503;0,000989995;0,080970776;0,038358487;peraluminous;magnesian/alkali-calcic/peraluminous
